gene	name
ECDH10B_3147	yqgA
ECDH10B_3148	speC
EBG00001089594	RNA-OUT
ECDH10B_3151	glcA
EBG00001089598	C0719
ECDH10B_3152	glcB
ECDH10B_3153	glcG
ECDH10B_3154	glcF
ECDH10B_3155	glcE
ECDH10B_3156	glcD
ECDH10B_3157	glcC
ECDH10B_3158	yghO
ECDH10B_3159	insH-9
ECDH10B_3160	yghQ
ECDH10B_3161	yghR
ECDH10B_3162	yghS
ECDH10B_3163	yghT
ECDH10B_3164	pitB
ECDH10B_3165	gss
ECDH10B_3166	yghU
ECDH10B_3167	hybG
ECDH10B_3168	hybF
ECDH10B_3169	hybE
ECDH10B_3170	hybD
ECDH10B_3171	hybC
ECDH10B_3172	hybB
ECDH10B_3173	hybA
ECDH10B_3174	hybO
ECDH10B_3175	yghW
ECDH10B_3178	yghZ
ECDH10B_3179	yqhA
ECDH10B_3180	yghA
ECDH10B_3181	exbD
ECDH10B_3182	exbB
ECDH10B_3183	metC
ECDH10B_3184	yghB
ECDH10B_3185	yqhC
ECDH10B_3186	yqhD
ECDH10B_3187	dkgA
ECDH10B_3188	yqhG
ECDH10B_3189	yqhH
ECDH10B_3190	ygiQ
ECDH10B_3191	sufI
ECDH10B_3192	plsC
ECDH10B_3193	parC
ECDH10B_3194	ygiS
ECDH10B_3195	ygiT
ECDH10B_3196	mqsR
ECDH10B_3197	ygiV
ECDH10B_3198	ygiW
ECDH10B_3199	qseB
ECDH10B_3200	qseC
ECDH10B_3201	ygiZ
ECDH10B_3202	mdaB
ECDH10B_3203	ygiN
ECDH10B_3204	parE
ECDH10B_3205	yqiA
ECDH10B_3206	cpdA
ECDH10B_3207	yqiB
ECDH10B_3208	nudF
ECDH10B_3209	tolC
ECDH10B_3210	ygiA
ECDH10B_3211	ygiB
ECDH10B_3212	ygiC
ECDH10B_3213	ygiD
ECDH10B_3214	zupT
ECDH10B_3215	ribB
ECDH10B_3216	yqiC
ECDH10B_3217	ygiL
ECDH10B_3218	insC-5
ECDH10B_3219	insD-5
ECDH10B_3220	yqiG
ECDH10B_3221	yqiH
ECDH10B_3222	yqiI
ECDH10B_3223	glgS
ECDH10B_3224	yqiJ
ECDH10B_3225	yqiK
EBG00001089691	SIB_RNA
EBG00001089686	SIB_RNA
ECDH10B_3227	rfaE
ECDH10B_3228	glnE
ECDH10B_3229	ygiF
ECDH10B_3230	htrG
ECDH10B_3231	cca
ECDH10B_3232	bacA
ECDH10B_3233	folB
ECDH10B_3234	ygiH
ECDH10B_3235	ygiP
ECDH10B_3236	ttdA
ECDH10B_3237	ttdB
ECDH10B_3238	ygjE
ECDH10B_3239	ygjD
ECDH10B_3240	rpsU
ECDH10B_3241	dnaG
ECDH10B_3242	rpoD
ECDH10B_3243	mug
ECDH10B_3245	yqjH
ECDH10B_3246	yqjI
ECDH10B_3247	aer
ECDH10B_3248	ygjG
ECDH10B_3249	ygjH
ECDH10B_3250	ebgR
ECDH10B_3251	ebgA
ECDH10B_3252	ebgC
ECDH10B_3253	ygjI
ECDH10B_3254	ygjJ
ECDH10B_3255	ygjK
ECDH10B_3256	fadH
ECDH10B_3257	ygjM
ECDH10B_3258	ygjN
ECDH10B_3259	ygjO
ECDH10B_3260	ygjP
ECDH10B_3261	ygjQ
ECDH10B_3262	ygjR
ECDH10B_3264	alx
ECDH10B_3265	sstT
ECDH10B_3266	ygjV
ECDH10B_3267	uxaA
ECDH10B_3268	uxaC
ECDH10B_3269	exuT
ECDH10B_3270	exuR
ECDH10B_3271	yqjA
ECDH10B_3272	yqjB
ECDH10B_3273	yqjC
ECDH10B_3274	yqjD
ECDH10B_3275	yqjE
ECDH10B_3276	yqjK
ECDH10B_3277	yqjF
ECDH10B_3278	yqjG
ECDH10B_3279	yhaH
ECDH10B_3280	yhaI
ECDH10B_3281	yhaJ
ECDH10B_3282	yhaK
ECDH10B_3283	yhaL
ECDH10B_3284	yhaM
ECDH10B_3285	yhaO
ECDH10B_3286	tdcG
ECDH10B_3287	tdcF
ECDH10B_3288	tdcE
ECDH10B_3289	tdcD
ECDH10B_3290	tdcC
ECDH10B_3291	tdcB
ECDH10B_3292	tdcA
ECDH10B_3293	tdcR
ECDH10B_3294	yhaB
ECDH10B_3295	yhaC
EBG00001089673	RNaseP_bact_a
ECDH10B_3297	garK
ECDH10B_3298	garR
ECDH10B_3299	garL
ECDH10B_3300	garP
ECDH10B_3301	garD
ECDH10B_3302	sohA
ECDH10B_3303	yhaV
ECDH10B_3304	agaR
ECDH10B_3305	kbaZ
ECDH10B_3306	agaV
ECDH10B_3308	agaA
ECDH10B_3309	agaS
ECDH10B_3310	kbaY
ECDH10B_3311	agaB
ECDH10B_3312	agaC
ECDH10B_3313	agaD
ECDH10B_3314	agaI
ECDH10B_3315	yraH
ECDH10B_3316	yraI
ECDH10B_3317	yraJ
ECDH10B_3318	yraK
ECDH10B_3319	yraL
ECDH10B_3320	yraM
ECDH10B_3321	yraN
ECDH10B_3322	diaA
ECDH10B_3323	yraP
ECDH10B_3324	yraQ
ECDH10B_3325	yraR
ECDH10B_3326	yhbO
ECDH10B_3327	yhbP
ECDH10B_3328	yhbQ
ECDH10B_3329	yhbS
ECDH10B_3330	yhbT
ECDH10B_3331	yhbU
ECDH10B_3332	yhbV
ECDH10B_3333	yhbW
ECDH10B_3334	mtr
ECDH10B_3335	deaD
ECDH10B_3336	nlpI
ECDH10B_3337	pnp
EBG00001089509	SraG
ECDH10B_3339	rpsO
ECDH10B_3340	truB
ECDH10B_3341	rbfA
ECDH10B_3342	infB
ECDH10B_3343	nusA
ECDH10B_3344	yhbC
ECDH10B_3346	argG
ECDH10B_3347	yhbX
ECDH10B_3349	secG
ECDH10B_3350	glmM
ECDH10B_3351	folP
ECDH10B_3352	ftsH
ECDH10B_3353	rrmJ
ECDH10B_3354	yhbY
ECDH10B_3355	greA
ECDH10B_3356	dacB
ECDH10B_3357	obgE
ECDH10B_3358	yhbE
ECDH10B_3359	rpmA
ECDH10B_3360	rplU
ECDH10B_3361	ispB
ECDH10B_3362	sfsB
ECDH10B_3364	yrbA
ECDH10B_3365	yrbB
ECDH10B_3366	yrbC
ECDH10B_3367	yrbD
ECDH10B_3368	yrbE
ECDH10B_3369	yrbF
ECDH10B_3370	yrbG
ECDH10B_3371	kdsD
ECDH10B_3372	kdsC
ECDH10B_3373	yrbK
ECDH10B_3374	yhbN
ECDH10B_3375	yhbG
ECDH10B_3376	rpoN
ECDH10B_3377	hpf
ECDH10B_3378	ptsN
ECDH10B_3379	yhbJ
ECDH10B_3380	npr
ECDH10B_3381	yrbL
ECDH10B_3382	mtgA
ECDH10B_3383	elbB
EBG00001089572	ArcZ
ECDH10B_3385	arcB
ECDH10B_3386	yhcC
ECDH10B_3387	gltB
ECDH10B_3388	gltD
ECDH10B_3389	gltF
ECDH10B_3390	yhcA
ECDH10B_3391	yhcD
ECDH10B_3394	insH-10
ECDH10B_3396	yhcF
ECDH10B_3398	yhcH
ECDH10B_3399	nanK
ECDH10B_3400	nanE
ECDH10B_3401	nanT
ECDH10B_3402	nanA
ECDH10B_3403	nanR
ECDH10B_3404	dcuD
ECDH10B_3405	sspB
ECDH10B_3406	sspA
ECDH10B_3407	rpsI
ECDH10B_3408	rplM
ECDH10B_3409	yhcM
ECDH10B_3410	yhcB
ECDH10B_3411	degQ
ECDH10B_3412	degS
ECDH10B_3413	mdh
ECDH10B_3414	argR
ECDH10B_3415	yhcN
ECDH10B_3416	yhcO
ECDH10B_3418	aaeA
ECDH10B_3419	aaeX
ECDH10B_3420	aaeR
ECDH10B_3421	tldD
ECDH10B_3422	yhdP
ECDH10B_3423	rng
ECDH10B_3424	yhdE
ECDH10B_3425	mreD
ECDH10B_3427	mreB
ECDH10B_3428	yhdA
ECDH10B_3429	yhdH
ECDH10B_3430	accB
ECDH10B_3431	accC
ECDH10B_3432	yhdT
ECDH10B_3433	panF
ECDH10B_3434	prmA
ECDH10B_3435	dusB
ECDH10B_3436	fis
ECDH10B_3437	yhdJ
ECDH10B_3438	yhdU
ECDH10B_3439	envR
ECDH10B_3440	acrE
ECDH10B_3441	acrF
ECDH10B_3442	yhdV
ECDH10B_3443	yhdW
ECDH10B_3444	yhdX
ECDH10B_3445	yhdY
ECDH10B_3446	yhdZ
ECDH10B_3454	yrdA
ECDH10B_3455	yrdB
ECDH10B_3456	aroE
ECDH10B_3457	yrdC
ECDH10B_3458	yrdD
ECDH10B_3459	smg
ECDH10B_3460	smf
ECDH10B_3461	def
ECDH10B_3462	fmt
ECDH10B_3463	rsmB
ECDH10B_3465	mscL
ECDH10B_3466	yhdL
ECDH10B_3467	zntR
ECDH10B_3468	yhdN
ECDH10B_3469	rplQ
ECDH10B_3470	rpoA
ECDH10B_3471	rpsD
ECDH10B_3472	rpsK
ECDH10B_3473	rpsM
ECDH10B_3474	rpmJ
ECDH10B_3475	secY
ECDH10B_3476	rplO
ECDH10B_3477	rpmD
ECDH10B_3478	rpsE
ECDH10B_3479	rplR
ECDH10B_3480	rplF
ECDH10B_3481	rpsH
ECDH10B_3482	rpsN
ECDH10B_3483	rplE
ECDH10B_3484	rplX
ECDH10B_3485	rplN
ECDH10B_3486	rpsQ
ECDH10B_3487	rpmC
ECDH10B_3488	rplP
ECDH10B_3490	rplV
ECDH10B_3491	rpsS
ECDH10B_3492	rplB
ECDH10B_3493	rplW
ECDH10B_3494	rplD
ECDH10B_3495	rplC
ECDH10B_3496	rpsJ
ECDH10B_3497	pioO
ECDH10B_3498	gspA
ECDH10B_3499	gspC
ECDH10B_3500	gspD
ECDH10B_3501	gspE
ECDH10B_3502	gspF
ECDH10B_3503	gspG
ECDH10B_3504	gspH
ECDH10B_3505	gspI
ECDH10B_3506	gspJ
ECDH10B_3507	gspK
ECDH10B_3508	gspL
ECDH10B_3509	gspM
ECDH10B_3510	gspO
ECDH10B_3511	bfr
ECDH10B_3512	bfd
ECDH10B_3514	tufA
ECDH10B_3515	fusA
ECDH10B_3516	rpsG
ECDH10B_3518	yheL
ECDH10B_3519	yheM
ECDH10B_3520	yheN
ECDH10B_3521	yheO
ECDH10B_3522	fkpA
ECDH10B_3523	slyX
ECDH10B_3524	slyD
ECDH10B_3525	yheV
ECDH10B_3526	kefB
ECDH10B_3527	kefG
ECDH10B_3528	yheS
ECDH10B_3529	yheT
ECDH10B_3530	yheU
ECDH10B_3531	prkB
ECDH10B_3532	yhfA
ECDH10B_3533	crp
ECDH10B_3534	yhfK
ECDH10B_3535	argD
ECDH10B_3536	pabA
ECDH10B_3537	fic
ECDH10B_3538	yhfG
ECDH10B_3539	ppiA
ECDH10B_3540	tsgA
ECDH10B_3541	nirB
ECDH10B_3542	nirD
ECDH10B_3543	nirC
ECDH10B_3544	cysG
ECDH10B_3545	yhfL
ECDH10B_3546	frlA
ECDH10B_3547	frlB
ECDH10B_3548	frlC
ECDH10B_3549	frlD
ECDH10B_3550	frlR
ECDH10B_3551	yhfS
ECDH10B_3552	yhfT
ECDH10B_3553	yhfU
ECDH10B_3554	php
ECDH10B_3555	yhfW
ECDH10B_3556	yhfX
ECDH10B_3557	yhfY
ECDH10B_3558	yhfZ
ECDH10B_3559	trpS
ECDH10B_3560	gph
ECDH10B_3561	rpe
ECDH10B_3562	dam
ECDH10B_3563	damX
ECDH10B_3564	aroB
ECDH10B_3565	aroK
ECDH10B_3566	hofQ
ECDH10B_3567	yrfA
ECDH10B_3568	yrfB
ECDH10B_3569	yrfC
ECDH10B_3570	yrfD
ECDH10B_3571	mrcA
ECDH10B_3572	nudE
ECDH10B_3573	yrfF
ECDH10B_3574	yrfG
ECDH10B_3575	hslR
ECDH10B_3576	hslO
ECDH10B_3577	yhgE
ECDH10B_3578	pck
ECDH10B_3579	envZ
ECDH10B_3580	ompR
ECDH10B_3581	greB
ECDH10B_3582	yhgF
ECDH10B_3583	feoA
ECDH10B_3584	feoB
ECDH10B_3585	yhgG
ECDH10B_3587	bioH
ECDH10B_3588	gntX
ECDH10B_3589	gntY
ECDH10B_3590	gntT
ECDH10B_3591	malQ
ECDH10B_3592	malP
ECDH10B_3593	malT
ECDH10B_3594	rtcA
ECDH10B_3595	rtcB
ECDH10B_3596	rtcR
ECDH10B_3597	glpR
ECDH10B_3598	glpG
ECDH10B_3599	glpE
ECDH10B_3600	glpD
ECDH10B_3601	yzgL
ECDH10B_3602	glgP
ECDH10B_3603	glgA
ECDH10B_3604	glgC
ECDH10B_3605	glgX
ECDH10B_3606	glgB
ECDH10B_3607	asd
ECDH10B_3608	yhgN
ECDH10B_3609	gntU
ECDH10B_3610	gntK
ECDH10B_3611	gntR
ECDH10B_3612	yhhW
ECDH10B_3613	yhhX
EBG00001089603	RyhB
ECDH10B_3615	yhhY
ECDH10B_3616	yhhZ
ECDH10B_3617	yrhA
ECDH10B_3618	insA-6
ECDH10B_3619	insB-6
ECDH10B_3620	yrhB
ECDH10B_3621	ggt
ECDH10B_3622	yhhA
ECDH10B_3623	ugpQ
ECDH10B_3624	ugpC
ECDH10B_3625	ugpE
ECDH10B_3626	ugpA
ECDH10B_3627	ugpB
ECDH10B_3628	livF
ECDH10B_3629	livG
ECDH10B_3630	livM
ECDH10B_3631	livH
ECDH10B_3632	livK
ECDH10B_3633	yhhK
ECDH10B_3634	livJ
ECDH10B_3635	rpoH
ECDH10B_3636	ftsX
ECDH10B_3637	ftsE
ECDH10B_3638	ftsY
ECDH10B_3639	yhhF
ECDH10B_3640	yhhL
ECDH10B_3641	yhhM
ECDH10B_3642	yhhN
ECDH10B_3643	zntA
ECDH10B_3644	sirA
ECDH10B_3645	yhhQ
ECDH10B_3646	dcrB
ECDH10B_3647	yhhS
ECDH10B_3648	yhhT
ECDH10B_3649	acpT
ECDH10B_3650	nikA
ECDH10B_3651	nikB
ECDH10B_3652	nikC
ECDH10B_3653	nikD
ECDH10B_3654	nikE
ECDH10B_3655	nikR
ECDH10B_3656	rhsB
ECDH10B_3657	yhhH
ECDH10B_3659	yhhI
ECDH10B_3660	yhhJ
ECDH10B_3661	rbbA
ECDH10B_3663	yhiJ
ECDH10B_3667	yhiM
ECDH10B_3668	yhiN
ECDH10B_3669	pitA
ECDH10B_3670	uspB
ECDH10B_3671	uspA
ECDH10B_3672	yhiP
ECDH10B_3673	yhiQ
ECDH10B_3674	prlC
ECDH10B_3675	yhiR
ECDH10B_3676	gor
ECDH10B_3677	arsR
ECDH10B_3678	arsB
ECDH10B_3679	arsC
ECDH10B_3680	yhiS
ECDH10B_3681	insH-11
ECDH10B_3682	slp
ECDH10B_3683	yhiF
ECDH10B_3684	yhiD
ECDH10B_3685	hdeB
ECDH10B_3686	hdeA
ECDH10B_3687	hdeD
ECDH10B_3688	gadE
ECDH10B_3689	mdtE
ECDH10B_3690	mdtF
ECDH10B_3691	gadW
EBG00001089549	GadY
ECDH10B_3693	gadX
ECDH10B_3694	gadA
ECDH10B_3695	yhjA
ECDH10B_3696	treF
ECDH10B_3697	yhjB
ECDH10B_3698	yhjC
ECDH10B_3699	yhjD
ECDH10B_3700	yhjE
ECDH10B_3701	yhjG
ECDH10B_3702	yhjH
ECDH10B_3703	kdgK
ECDH10B_3704	yhjJ
ECDH10B_3706	yhjK
ECDH10B_3707	bcsC
ECDH10B_3708	bcsZ
ECDH10B_3709	bcsB
ECDH10B_3710	bcsA
ECDH10B_3712	yhjR
ECDH10B_3714	bcsF
ECDH10B_3715	bcsG
ECDH10B_3716	ldrD
EBG00001089545	rdlD
ECDH10B_3718	yhjV
ECDH10B_3719	dppF
ECDH10B_3720	dppD
ECDH10B_3721	dppC
ECDH10B_3722	dppB
ECDH10B_3723	dppA
ECDH10B_3725	eptB
ECDH10B_3726	yhjX
ECDH10B_3727	yhjY
ECDH10B_3728	tag
ECDH10B_3729	yiaC
ECDH10B_3730	bisC
ECDH10B_3731	yiaD
ECDH10B_3732	tiaE
ECDH10B_3733	yiaF
ECDH10B_3734	yiaG
ECDH10B_3735	cspA
ECDH10B_3736	hokA
ECDH10B_3737	insJ
ECDH10B_3738	insK
EBG00001089649	sok
ECDH10B_3739	glyS
ECDH10B_3741	ysaB
ECDH10B_3742	yiaH
ECDH10B_3743	yiaA
ECDH10B_3744	yiaB
ECDH10B_3745	xylB
ECDH10B_3746	xylA
ECDH10B_3747	xylF
ECDH10B_3748	xylG
ECDH10B_3749	xylH
ECDH10B_3750	xylR
ECDH10B_3751	bax
ECDH10B_3752	malS
ECDH10B_3753	avtA
ECDH10B_3754	ysaA
ECDH10B_3755	yiaJ
ECDH10B_3756	yiaK
ECDH10B_3757	yiaL
ECDH10B_3758	yiaM
ECDH10B_3759	yiaN
ECDH10B_3760	yiaO
ECDH10B_3761	lyxK
ECDH10B_3762	sgbH
ECDH10B_3763	sgbU
ECDH10B_3764	sgbE
ECDH10B_3765	yiaT
ECDH10B_3766	yiaU
ECDH10B_3767	yiaV
ECDH10B_3768	yiaW
ECDH10B_3769	aldB
ECDH10B_3770	yiaY
ECDH10B_3771	selB
ECDH10B_3773	yibF
ECDH10B_3775	yibA
ECDH10B_3776	yibJ
ECDH10B_3777	yibG
ECDH10B_3778	yibH
ECDH10B_3779	yibI
ECDH10B_3780	mtlA
ECDH10B_3781	mtlD
ECDH10B_3782	mtlR
ECDH10B_3783	yibT
ECDH10B_3784	yibL
ECDH10B_3785	lldP
ECDH10B_3786	lldR
ECDH10B_3787	lldD
ECDH10B_3788	yibK
ECDH10B_3789	cysE
ECDH10B_3790	gpsA
ECDH10B_3791	secB
ECDH10B_3792	grxC
ECDH10B_3793	yibN
ECDH10B_3794	gpmI
ECDH10B_3795	envC
ECDH10B_3796	yibQ
ECDH10B_3797	yibD
ECDH10B_3798	tdh
ECDH10B_3799	kbl
ECDH10B_3800	htrL
ECDH10B_3801	rfaD
ECDH10B_3802	rfaF
ECDH10B_3803	rfaC
ECDH10B_3804	rfaL
ECDH10B_3805	rfaK
ECDH10B_3806	rfaZ
ECDH10B_3807	rfaY
ECDH10B_3808	rfaJ
ECDH10B_3809	rfaI
ECDH10B_3810	rfaB
ECDH10B_3811	rfaS
ECDH10B_3812	rfaP
ECDH10B_3813	rfaG
ECDH10B_3814	rfaQ
ECDH10B_3815	kdtA
ECDH10B_3816	coaD
ECDH10B_3817	mutM
ECDH10B_3818	rpmG
ECDH10B_3819	rpmB
ECDH10B_3820	yicR
ECDH10B_3821	dfp
ECDH10B_3822	dut
ECDH10B_3823	ttk
ECDH10B_3824	pyrE
ECDH10B_3826	yicC
ECDH10B_3827	dinD
ECDH10B_3828	yicG
ECDH10B_3829	ligB
ECDH10B_3830	gmk
ECDH10B_3831	rpoZ
ECDH10B_3832	spoT
ECDH10B_3833	spoU
ECDH10B_3834	recG
ECDH10B_3835	gltS
ECDH10B_3836	yicE
ECDH10B_3837	yicH
ECDH10B_3838	yicI
ECDH10B_3839	yicJ
ECDH10B_3841	setC
ECDH10B_3842	yicL
ECDH10B_3843	nlpA
ECDH10B_3844	yicS
ECDH10B_3845	yicM
ECDH10B_3846	yicN
ECDH10B_3847	yicO
ECDH10B_3848	ade
ECDH10B_3849	uhpT
ECDH10B_3850	uhpC
ECDH10B_3851	uhpB
ECDH10B_3852	uhpA
ECDH10B_3853	ilvN
ECDH10B_3854	ilvB
ECDH10B_3855	ivbL
EBG00001089527	istR
ECDH10B_3856	emrD
ECDH10B_3857	yidF
ECDH10B_3858	yidG
ECDH10B_3859	yidH
ECDH10B_3860	yidI
ECDH10B_3861	yidJ
ECDH10B_3862	yidK
ECDH10B_3863	yidL
ECDH10B_3870	yidP
ECDH10B_3871	yidE
ECDH10B_3872	ibpB
ECDH10B_3873	ibpA
ECDH10B_3874	yidQ
ECDH10B_3875	yidR
ECDH10B_3877	dgoT
ECDH10B_3878	dgoD
ECDH10B_3879	dgoA
ECDH10B_3880	dgoK
ECDH10B_3881	dgoR
ECDH10B_3882	yidX
ECDH10B_3883	yidA
ECDH10B_3884	yidB
ECDH10B_3886	recF
ECDH10B_3887	dnaN
ECDH10B_3889	rpmH
ECDH10B_3890	rnpA
ECDH10B_3891	yidD
ECDH10B_3892	yidC
ECDH10B_3893	trmE
ECDH10B_3894	tnaC
ECDH10B_3895	tnaA
ECDH10B_3896	tnaB
ECDH10B_3897	mdtL
ECDH10B_3898	yidZ
ECDH10B_3899	yieE
ECDH10B_3900	yieF
ECDH10B_3901	yieG
ECDH10B_3902	yieH
ECDH10B_3903	yieI
ECDH10B_3904	cbrC
ECDH10B_3905	yieK
ECDH10B_3906	yieL
ECDH10B_3907	bglH
ECDH10B_3908	bglB
ECDH10B_3909	bglF
ECDH10B_3910	bglG
ECDH10B_3911	phoU
ECDH10B_3912	pstB
ECDH10B_3913	pstA
ECDH10B_3914	pstC
ECDH10B_3915	pstS
ECDH10B_3917	glmU
EBG00001089579	STnc410
ECDH10B_3918	atpC
ECDH10B_3919	atpD
ECDH10B_3920	atpG
ECDH10B_3921	atpA
ECDH10B_3922	atpH
ECDH10B_3923	atpF
ECDH10B_3924	atpE
ECDH10B_3925	atpB
ECDH10B_3926	atpI
ECDH10B_3927	gidB
ECDH10B_3928	gidA
ECDH10B_3930	mioC
ECDH10B_3931	asnC
ECDH10B_3932	asnA
ECDH10B_3933	viaA
ECDH10B_3935	trkD
ECDH10B_3936	rbsD
ECDH10B_3937	rbsA
ECDH10B_3938	rbsC
ECDH10B_3939	rbsB
ECDH10B_3940	rbsK
ECDH10B_3943	hsrA
ECDH10B_3944	yieP
ECDH10B_3951	hdfR
ECDH10B_3952	yifE
ECDH10B_3953	yifB
ECDH10B_3954	ilvL
ECDH10B_3958	ilvM
ECDH10B_3959	ilvE
ECDH10B_3961	ilvA
ECDH10B_3962	ilvY
ECDH10B_3963	ilvC
ECDH10B_3964	ppiC
ECDH10B_3967	rep
ECDH10B_3968	gpp
ECDH10B_3969	rhlB
ECDH10B_3970	trxA
ECDH10B_3971	rhoL
ECDH10B_3972	rho
ECDH10B_3973	rfe
ECDH10B_3974	wzzE
ECDH10B_3975	rffE
ECDH10B_3976	rffD
ECDH10B_3977	rffG
ECDH10B_3978	rffH
ECDH10B_3979	rffC
ECDH10B_3980	rffA
ECDH10B_3981	wzxE
ECDH10B_3982	rffT
ECDH10B_3983	wzyE
ECDH10B_3984	rffM
ECDH10B_3985	yifK
ECDH10B_3990	aslB
ECDH10B_3991	aslA
EBG00001089707	GlmZ_SraJ
EBG00001089571	GlmY_tke1
ECDH10B_3993	hemY
ECDH10B_3995	hemD
ECDH10B_3996	hemC
ECDH10B_3998	cyaY
ECDH10B_3999	yzcX
ECDH10B_4000	yifL
ECDH10B_4001	dapF
ECDH10B_4003	xerC
ECDH10B_4004	yigB
ECDH10B_4005	uvrD
ECDH10B_4006	yigE
ECDH10B_4007	corA
ECDH10B_4008	yigF
ECDH10B_4009	yigG
ECDH10B_4010	rarD
ECDH10B_4011	yigI
ECDH10B_4012	pldA
ECDH10B_4013	recQ
ECDH10B_4014	rhtC
ECDH10B_4015	rhtB
ECDH10B_4016	pldB
ECDH10B_4017	yigL
ECDH10B_4019	metR
ECDH10B_4020	metE
ECDH10B_4021	ysgA
ECDH10B_4022	udp
ECDH10B_4023	rmuC
ECDH10B_4024	ubiE
ECDH10B_4025	yigP
ECDH10B_4026	ubiB
ECDH10B_4027	tatA
ECDH10B_4028	tatB
ECDH10B_4029	tatC
ECDH10B_4030	tatD
ECDH10B_4031	rfaH
ECDH10B_4032	ubiD
ECDH10B_4033	fre
ECDH10B_4034	fadA
ECDH10B_4035	fadB
ECDH10B_4036	pepQ
ECDH10B_4037	yigZ
ECDH10B_4038	trkH
ECDH10B_4039	hemG
ECDH10B_4045	mobB
ECDH10B_4046	mobA
ECDH10B_4047	yihD
ECDH10B_4048	yihE
ECDH10B_4049	dsbA
ECDH10B_4050	yihF
ECDH10B_4051	yihG
ECDH10B_4052	polA
EBG00001089585	Spot_42
ECDH10B_4054	yihA
EBG00001089613	CsrC
ECDH10B_4056	yihI
ECDH10B_4057	hemN
ECDH10B_4058	glnG
ECDH10B_4059	glnL
ECDH10B_4060	glnA
ECDH10B_4061	bipA
EBG00001089581	STnc370
ECDH10B_4062	yihL
ECDH10B_4063	yihM
ECDH10B_4064	yihN
ECDH10B_4065	ompL
ECDH10B_4066	yihO
ECDH10B_4067	yihP
ECDH10B_4068	yihQ
ECDH10B_4069	yihR
ECDH10B_4070	yihS
ECDH10B_4071	yihT
ECDH10B_4072	yihU
ECDH10B_4073	yihV
ECDH10B_4074	yihW
ECDH10B_4075	yihX
ECDH10B_4076	rbn
ECDH10B_4077	dtd
ECDH10B_4078	yiiD
ECDH10B_4079	yiiE
ECDH10B_4080	yiiF
ECDH10B_4081	fdhE
ECDH10B_4082	fdoI
ECDH10B_4083	fdoH
ECDH10B_4084	fdoG
ECDH10B_4085	fdhD
ECDH10B_4086	yiiG
ECDH10B_4087	frvR
ECDH10B_4088	frvX
ECDH10B_4089	frvB
ECDH10B_4091	yiiL
ECDH10B_4092	rhaD
ECDH10B_4093	rhaA
ECDH10B_4094	rhaB
ECDH10B_4095	rhaS
ECDH10B_4096	rhaR
ECDH10B_4097	rhaT
ECDH10B_4098	sodA
ECDH10B_4099	kdgT
ECDH10B_4100	yiiM
ECDH10B_4101	cpxA
ECDH10B_4102	cpxR
ECDH10B_4103	cpxP
ECDH10B_4104	fieF
ECDH10B_4105	pfkA
ECDH10B_4106	sbp
ECDH10B_4107	cdh
ECDH10B_4108	tpiA
ECDH10B_4109	yiiQ
ECDH10B_4110	yiiR
ECDH10B_4111	yiiS
ECDH10B_4112	yiiT
ECDH10B_4113	fpr
ECDH10B_4114	glpX
ECDH10B_4115	glpK
ECDH10B_4116	glpF
ECDH10B_4117	yiiU
ECDH10B_4118	rraA
ECDH10B_4119	menA
ECDH10B_4120	hslU
ECDH10B_4121	hslV
ECDH10B_4122	ftsN
ECDH10B_4123	cytR
ECDH10B_4124	priA
ECDH10B_4125	rpmE
ECDH10B_4126	yiiX
ECDH10B_4127	metJ
ECDH10B_4128	metB
ECDH10B_4129	metL
ECDH10B_4130	metF
ECDH10B_4131	katG
ECDH10B_4132	yijE
ECDH10B_4133	yijF
ECDH10B_4134	gldA
ECDH10B_4135	fsaB
ECDH10B_4136	ptsA
ECDH10B_4137	frwC
ECDH10B_4138	frwB
ECDH10B_4139	pflD
ECDH10B_4140	pflC
ECDH10B_4141	frwD
ECDH10B_4142	yijO
ECDH10B_4143	yijP
ECDH10B_4144	ppc
ECDH10B_4145	argE
ECDH10B_4146	argC
ECDH10B_4147	argB
ECDH10B_4148	argH
EBG00001089632	OxyS
ECDH10B_4150	oxyR
ECDH10B_4151	sthA
ECDH10B_4152	fabR
ECDH10B_4153	yijD
ECDH10B_4154	trmA
ECDH10B_4155	btuB
ECDH10B_4156	murI
ECDH10B_4161	murB
ECDH10B_4162	birA
ECDH10B_4163	coaA
ECDH10B_4168	tufB
ECDH10B_4169	secE
ECDH10B_4170	nusG
ECDH10B_4171	rplK
ECDH10B_4172	rplA
ECDH10B_4173	rplJ
ECDH10B_4174	rplL
ECDH10B_4175	rpoB
ECDH10B_4176	rpoC
ECDH10B_4177	htrC
EBG00001089670	sroH
ECDH10B_4178	thiH
ECDH10B_4179	thiG
ECDH10B_4180	thiS
ECDH10B_4181	thiF
ECDH10B_4182	thiE
ECDH10B_4183	thiC
ECDH10B_4184	rsd
ECDH10B_4185	nudC
ECDH10B_4186	hemE
ECDH10B_4187	nfi
ECDH10B_4188	yjaG
ECDH10B_4189	hupA
EBG00001089541	sau-50
ECDH10B_4190	yjaH
ECDH10B_4191	zraP
ECDH10B_4192	zraS
ECDH10B_4193	zraR
ECDH10B_4194	purD
ECDH10B_4195	purH
ECDH10B_4200	yjaA
ECDH10B_4201	yjaB
ECDH10B_4202	metA
ECDH10B_4203	aceB
